"","SampleID","ASV","value","Sample","Sample_type","Flask","Individual","DPE","Selection","Strain","Density_cell_uL","SampleType2","Group","dph","Sample_name","Domain","Phylum","Class","Order","Family","Genus","Family2","ASV1","group2"
"228","A3K-L8_S34","ASV6",0,"A3K-L8_S34","Gut","A3",8,22,"K","Aquaculture salmon strain",NA,"Gut","Gut_Add-K","22","A3_8","d_Bacteria","p_Proteobacteria","c_Betaproteobacteria","o_Burkholderiales","f_Oxalobacteraceae","uncl_f_Oxalobacteraceae","Oxalobacteraceae","ASV6 (f:Oxalobacteraceae)","Gut_Add-K: Aquaculture salmon strain"
"229","A3K-L8_S34","ASV71",0,"A3K-L8_S34","Gut","A3",8,22,"K","Aquaculture salmon strain",NA,"Gut","Gut_Add-K","22","A3_8","d_Bacteria","p_Firmicutes","c_Clostridia","o_Clostridiales","uncl_o_Clostridiales","uncl_o_Clostridiales","Unassigned","ASV71 (o:Clostridiales)","Gut_Add-K: Aquaculture salmon strain"
"230","A3K-L8_S34","ASV55",0,"A3K-L8_S34","Gut","A3",8,22,"K","Aquaculture salmon strain",NA,"Gut","Gut_Add-K","22","A3_8","d_Bacteria","p_Proteobacteria","c_Betaproteobacteria","o_Burkholderiales","f_Oxalobacteraceae","g_Massilia","Oxalobacteraceae","ASV55 (g:Massilia)","Gut_Add-K: Aquaculture salmon strain"
"231","A3K-L9_S35","ASV1",18.1039197812215,"A3K-L9_S35","Gut","A3",9,22,"K","Aquaculture salmon strain",NA,"Gut","Gut_Add-K","22","A3_9","d_Bacteria","p_Proteobacteria","c_Gammaproteobacteria","o_Pseudomonadales","f_Pseudomonadaceae","g_Pseudomonas","Pseudomonadaceae","ASV1 (g:Pseudomonas)","Gut_Add-K: Aquaculture salmon strain"
"232","A3K-L9_S35","ASV3",2.92616226071103,"A3K-L9_S35","Gut","A3",9,22,"K","Aquaculture salmon strain",NA,"Gut","Gut_Add-K","22","A3_9","d_Bacteria","p_Proteobacteria","c_Betaproteobacteria","o_Burkholderiales","f_Oxalobacteraceae","uncl_f_Oxalobacteraceae","Oxalobacteraceae","ASV3 (f:Oxalobacteraceae)","Gut_Add-K: Aquaculture salmon strain"
"233","A3K-L9_S35","ASV4",10.6107566089335,"A3K-L9_S35","Gut","A3",9,22,"K","Aquaculture salmon strain",NA,"Gut","Gut_Add-K","22","A3_9","d_Bacteria","p_Proteobacteria","c_Gammaproteobacteria","o_Pseudomonadales","f_Pseudomonadaceae","g_Pseudomonas","Pseudomonadaceae","ASV4 (g:Pseudomonas)","Gut_Add-K: Aquaculture salmon strain"
"234","A3K-L9_S35","ASV17",0.191431175934366,"A3K-L9_S35","Gut","A3",9,22,"K","Aquaculture salmon strain",NA,"Gut","Gut_Add-K","22","A3_9","d_Bacteria","p_Firmicutes","c_Bacilli","o_Bacillales","f_Staphylococcaceae","g_Staphylococcus","Staphylococcaceae","ASV17 (g:Staphylococcus)","Gut_Add-K: Aquaculture salmon strain"
"235","A3K-L9_S35","ASV23",0,"A3K-L9_S35","Gut","A3",9,22,"K","Aquaculture salmon strain",NA,"Gut","Gut_Add-K","22","A3_9","d_Bacteria","p_Firmicutes","c_Bacilli","o_Lactobacillales","f_Streptococcaceae","g_Streptococcus","Streptococcaceae","ASV23 (g:Streptococcus)","Gut_Add-K: Aquaculture salmon strain"
"236","A3K-L9_S35","ASV27",0,"A3K-L9_S35","Gut","A3",9,22,"K","Aquaculture salmon strain",NA,"Gut","Gut_Add-K","22","A3_9","d_Bacteria","p_Actinobacteria","c_Actinobacteria","o_Actinomycetales","f_Propionibacteriaceae","g_Propionibacterium","Propionibacteriaceae","ASV27 (g:Propionibacterium)","Gut_Add-K: Aquaculture salmon strain"
"237","A3K-L9_S35","ASV15",0,"A3K-L9_S35","Gut","A3",9,22,"K","Aquaculture salmon strain",NA,"Gut","Gut_Add-K","22","A3_9","d_Bacteria","p_Proteobacteria","c_Gammaproteobacteria","o_Pseudomonadales","f_Pseudomonadaceae","g_Pseudomonas","Pseudomonadaceae","ASV15 (g:Pseudomonas)","Gut_Add-K: Aquaculture salmon strain"
"238","A3K-L9_S35","ASV6",0.154968094804011,"A3K-L9_S35","Gut","A3",9,22,"K","Aquaculture salmon strain",NA,"Gut","Gut_Add-K","22","A3_9","d_Bacteria","p_Proteobacteria","c_Betaproteobacteria","o_Burkholderiales","f_Oxalobacteraceae","uncl_f_Oxalobacteraceae","Oxalobacteraceae","ASV6 (f:Oxalobacteraceae)","Gut_Add-K: Aquaculture salmon strain"
"239","A3K-L9_S35","ASV71",0,"A3K-L9_S35","Gut","A3",9,22,"K","Aquaculture salmon strain",NA,"Gut","Gut_Add-K","22","A3_9","d_Bacteria","p_Firmicutes","c_Clostridia","o_Clostridiales","uncl_o_Clostridiales","uncl_o_Clostridiales","Unassigned","ASV71 (o:Clostridiales)","Gut_Add-K: Aquaculture salmon strain"
"240","A3K-L9_S35","ASV55",0.0364630811303555,"A3K-L9_S35","Gut","A3",9,22,"K","Aquaculture salmon strain",NA,"Gut","Gut_Add-K","22","A3_9","d_Bacteria","p_Proteobacteria","c_Betaproteobacteria","o_Burkholderiales","f_Oxalobacteraceae","g_Massilia","Oxalobacteraceae","ASV55 (g:Massilia)","Gut_Add-K: Aquaculture salmon strain"
"241","A5r-L10_S8","ASV1",0,"A5r-L10_S8","Gut","A5",10,22,"r","Aquaculture salmon strain",NA,"Gut","Gut_Add-r","22","A5_10","d_Bacteria","p_Proteobacteria","c_Gammaproteobacteria","o_Pseudomonadales","f_Pseudomonadaceae","g_Pseudomonas","Pseudomonadaceae","ASV1 (g:Pseudomonas)","Gut_Add-r: Aquaculture salmon strain"
"242","A5r-L10_S8","ASV3",0,"A5r-L10_S8","Gut","A5",10,22,"r","Aquaculture salmon strain",NA,"Gut","Gut_Add-r","22","A5_10","d_Bacteria","p_Proteobacteria","c_Betaproteobacteria","o_Burkholderiales","f_Oxalobacteraceae","uncl_f_Oxalobacteraceae","Oxalobacteraceae","ASV3 (f:Oxalobacteraceae)","Gut_Add-r: Aquaculture salmon strain"
"243","A5r-L10_S8","ASV4",0.00909338910611985,"A5r-L10_S8","Gut","A5",10,22,"r","Aquaculture salmon strain",NA,"Gut","Gut_Add-r","22","A5_10","d_Bacteria","p_Proteobacteria","c_Gammaproteobacteria","o_Pseudomonadales","f_Pseudomonadaceae","g_Pseudomonas","Pseudomonadaceae","ASV4 (g:Pseudomonas)","Gut_Add-r: Aquaculture salmon strain"
"244","A5r-L10_S8","ASV17",0.900245521505865,"A5r-L10_S8","Gut","A5",10,22,"r","Aquaculture salmon strain",NA,"Gut","Gut_Add-r","22","A5_10","d_Bacteria","p_Firmicutes","c_Bacilli","o_Bacillales","f_Staphylococcaceae","g_Staphylococcus","Staphylococcaceae","ASV17 (g:Staphylococcus)","Gut_Add-r: Aquaculture salmon strain"
"245","A5r-L10_S8","ASV23",0,"A5r-L10_S8","Gut","A5",10,22,"r","Aquaculture salmon strain",NA,"Gut","Gut_Add-r","22","A5_10","d_Bacteria","p_Firmicutes","c_Bacilli","o_Lactobacillales","f_Streptococcaceae","g_Streptococcus","Streptococcaceae","ASV23 (g:Streptococcus)","Gut_Add-r: Aquaculture salmon strain"
"246","A5r-L10_S8","ASV27",0,"A5r-L10_S8","Gut","A5",10,22,"r","Aquaculture salmon strain",NA,"Gut","Gut_Add-r","22","A5_10","d_Bacteria","p_Actinobacteria","c_Actinobacteria","o_Actinomycetales","f_Propionibacteriaceae","g_Propionibacterium","Propionibacteriaceae","ASV27 (g:Propionibacterium)","Gut_Add-r: Aquaculture salmon strain"
"247","A5r-L10_S8","ASV15",0,"A5r-L10_S8","Gut","A5",10,22,"r","Aquaculture salmon strain",NA,"Gut","Gut_Add-r","22","A5_10","d_Bacteria","p_Proteobacteria","c_Gammaproteobacteria","o_Pseudomonadales","f_Pseudomonadaceae","g_Pseudomonas","Pseudomonadaceae","ASV15 (g:Pseudomonas)","Gut_Add-r: Aquaculture salmon strain"
"248","A5r-L10_S8","ASV6",0,"A5r-L10_S8","Gut","A5",10,22,"r","Aquaculture salmon strain",NA,"Gut","Gut_Add-r","22","A5_10","d_Bacteria","p_Proteobacteria","c_Betaproteobacteria","o_Burkholderiales","f_Oxalobacteraceae","uncl_f_Oxalobacteraceae","Oxalobacteraceae","ASV6 (f:Oxalobacteraceae)","Gut_Add-r: Aquaculture salmon strain"
"249","A5r-L10_S8","ASV71",0,"A5r-L10_S8","Gut","A5",10,22,"r","Aquaculture salmon strain",NA,"Gut","Gut_Add-r","22","A5_10","d_Bacteria","p_Firmicutes","c_Clostridia","o_Clostridiales","uncl_o_Clostridiales","uncl_o_Clostridiales","Unassigned","ASV71 (o:Clostridiales)","Gut_Add-r: Aquaculture salmon strain"
"250","A5r-L10_S8","ASV55",0,"A5r-L10_S8","Gut","A5",10,22,"r","Aquaculture salmon strain",NA,"Gut","Gut_Add-r","22","A5_10","d_Bacteria","p_Proteobacteria","c_Betaproteobacteria","o_Burkholderiales","f_Oxalobacteraceae","g_Massilia","Oxalobacteraceae","ASV55 (g:Massilia)","Gut_Add-r: Aquaculture salmon strain"
"251","A5r-L7_S5","ASV1",0.00910332271279017,"A5r-L7_S5","Gut","A5",7,22,"r","Aquaculture salmon strain",NA,"Gut","Gut_Add-r","22","A5_7","d_Bacteria","p_Proteobacteria","c_Gammaproteobacteria","o_Pseudomonadales","f_Pseudomonadaceae","g_Pseudomonas","Pseudomonadaceae","ASV1 (g:Pseudomonas)","Gut_Add-r: Aquaculture salmon strain"
"252","A5r-L7_S5","ASV3",0,"A5r-L7_S5","Gut","A5",7,22,"r","Aquaculture salmon strain",NA,"Gut","Gut_Add-r","22","A5_7","d_Bacteria","p_Proteobacteria","c_Betaproteobacteria","o_Burkholderiales","f_Oxalobacteraceae","uncl_f_Oxalobacteraceae","Oxalobacteraceae","ASV3 (f:Oxalobacteraceae)","Gut_Add-r: Aquaculture salmon strain"
"253","A5r-L7_S5","ASV4",0,"A5r-L7_S5","Gut","A5",7,22,"r","Aquaculture salmon strain",NA,"Gut","Gut_Add-r","22","A5_7","d_Bacteria","p_Proteobacteria","c_Gammaproteobacteria","o_Pseudomonadales","f_Pseudomonadaceae","g_Pseudomonas","Pseudomonadaceae","ASV4 (g:Pseudomonas)","Gut_Add-r: Aquaculture salmon strain"
"254","A5r-L7_S5","ASV17",0.0182066454255803,"A5r-L7_S5","Gut","A5",7,22,"r","Aquaculture salmon strain",NA,"Gut","Gut_Add-r","22","A5_7","d_Bacteria","p_Firmicutes","c_Bacilli","o_Bacillales","f_Staphylococcaceae","g_Staphylococcus","Staphylococcaceae","ASV17 (g:Staphylococcus)","Gut_Add-r: Aquaculture salmon strain"
"255","A5r-L7_S5","ASV23",34.9385525716887,"A5r-L7_S5","Gut","A5",7,22,"r","Aquaculture salmon strain",NA,"Gut","Gut_Add-r","22","A5_7","d_Bacteria","p_Firmicutes","c_Bacilli","o_Lactobacillales","f_Streptococcaceae","g_Streptococcus","Streptococcaceae","ASV23 (g:Streptococcus)","Gut_Add-r: Aquaculture salmon strain"
"256","A5r-L7_S5","ASV27",0,"A5r-L7_S5","Gut","A5",7,22,"r","Aquaculture salmon strain",NA,"Gut","Gut_Add-r","22","A5_7","d_Bacteria","p_Actinobacteria","c_Actinobacteria","o_Actinomycetales","f_Propionibacteriaceae","g_Propionibacterium","Propionibacteriaceae","ASV27 (g:Propionibacterium)","Gut_Add-r: Aquaculture salmon strain"
"257","A5r-L7_S5","ASV15",0,"A5r-L7_S5","Gut","A5",7,22,"r","Aquaculture salmon strain",NA,"Gut","Gut_Add-r","22","A5_7","d_Bacteria","p_Proteobacteria","c_Gammaproteobacteria","o_Pseudomonadales","f_Pseudomonadaceae","g_Pseudomonas","Pseudomonadaceae","ASV15 (g:Pseudomonas)","Gut_Add-r: Aquaculture salmon strain"
"258","A5r-L7_S5","ASV6",0,"A5r-L7_S5","Gut","A5",7,22,"r","Aquaculture salmon strain",NA,"Gut","Gut_Add-r","22","A5_7","d_Bacteria","p_Proteobacteria","c_Betaproteobacteria","o_Burkholderiales","f_Oxalobacteraceae","uncl_f_Oxalobacteraceae","Oxalobacteraceae","ASV6 (f:Oxalobacteraceae)","Gut_Add-r: Aquaculture salmon strain"
"259","A5r-L7_S5","ASV71",0,"A5r-L7_S5","Gut","A5",7,22,"r","Aquaculture salmon strain",NA,"Gut","Gut_Add-r","22","A5_7","d_Bacteria","p_Firmicutes","c_Clostridia","o_Clostridiales","uncl_o_Clostridiales","uncl_o_Clostridiales","Unassigned","ASV71 (o:Clostridiales)","Gut_Add-r: Aquaculture salmon strain"
"260","A5r-L7_S5","ASV55",0,"A5r-L7_S5","Gut","A5",7,22,"r","Aquaculture salmon strain",NA,"Gut","Gut_Add-r","22","A5_7","d_Bacteria","p_Proteobacteria","c_Betaproteobacteria","o_Burkholderiales","f_Oxalobacteraceae","g_Massilia","Oxalobacteraceae","ASV55 (g:Massilia)","Gut_Add-r: Aquaculture salmon strain"
"261","A5r-L8_S6","ASV1",0.00939408172851104,"A5r-L8_S6","Gut","A5",8,22,"r","Aquaculture salmon strain",NA,"Gut","Gut_Add-r","22","A5_8","d_Bacteria","p_Proteobacteria","c_Gammaproteobacteria","o_Pseudomonadales","f_Pseudomonadaceae","g_Pseudomonas","Pseudomonadaceae","ASV1 (g:Pseudomonas)","Gut_Add-r: Aquaculture salmon strain"
"262","A5r-L8_S6","ASV3",0,"A5r-L8_S6","Gut","A5",8,22,"r","Aquaculture salmon strain",NA,"Gut","Gut_Add-r","22","A5_8","d_Bacteria","p_Proteobacteria","c_Betaproteobacteria","o_Burkholderiales","f_Oxalobacteraceae","uncl_f_Oxalobacteraceae","Oxalobacteraceae","ASV3 (f:Oxalobacteraceae)","Gut_Add-r: Aquaculture salmon strain"
"263","A5r-L8_S6","ASV4",0,"A5r-L8_S6","Gut","A5",8,22,"r","Aquaculture salmon strain",NA,"Gut","Gut_Add-r","22","A5_8","d_Bacteria","p_Proteobacteria","c_Gammaproteobacteria","o_Pseudomonadales","f_Pseudomonadaceae","g_Pseudomonas","Pseudomonadaceae","ASV4 (g:Pseudomonas)","Gut_Add-r: Aquaculture salmon strain"
"264","A5r-L8_S6","ASV17",0,"A5r-L8_S6","Gut","A5",8,22,"r","Aquaculture salmon strain",NA,"Gut","Gut_Add-r","22","A5_8","d_Bacteria","p_Firmicutes","c_Bacilli","o_Bacillales","f_Staphylococcaceae","g_Staphylococcus","Staphylococcaceae","ASV17 (g:Staphylococcus)","Gut_Add-r: Aquaculture salmon strain"
"265","A5r-L8_S6","ASV23",0,"A5r-L8_S6","Gut","A5",8,22,"r","Aquaculture salmon strain",NA,"Gut","Gut_Add-r","22","A5_8","d_Bacteria","p_Firmicutes","c_Bacilli","o_Lactobacillales","f_Streptococcaceae","g_Streptococcus","Streptococcaceae","ASV23 (g:Streptococcus)","Gut_Add-r: Aquaculture salmon strain"
"266","A5r-L8_S6","ASV27",0,"A5r-L8_S6","Gut","A5",8,22,"r","Aquaculture salmon strain",NA,"Gut","Gut_Add-r","22","A5_8","d_Bacteria","p_Actinobacteria","c_Actinobacteria","o_Actinomycetales","f_Propionibacteriaceae","g_Propionibacterium","Propionibacteriaceae","ASV27 (g:Propionibacterium)","Gut_Add-r: Aquaculture salmon strain"
"267","A5r-L8_S6","ASV15",0,"A5r-L8_S6","Gut","A5",8,22,"r","Aquaculture salmon strain",NA,"Gut","Gut_Add-r","22","A5_8","d_Bacteria","p_Proteobacteria","c_Gammaproteobacteria","o_Pseudomonadales","f_Pseudomonadaceae","g_Pseudomonas","Pseudomonadaceae","ASV15 (g:Pseudomonas)","Gut_Add-r: Aquaculture salmon strain"
"268","A5r-L8_S6","ASV6",0,"A5r-L8_S6","Gut","A5",8,22,"r","Aquaculture salmon strain",NA,"Gut","Gut_Add-r","22","A5_8","d_Bacteria","p_Proteobacteria","c_Betaproteobacteria","o_Burkholderiales","f_Oxalobacteraceae","uncl_f_Oxalobacteraceae","Oxalobacteraceae","ASV6 (f:Oxalobacteraceae)","Gut_Add-r: Aquaculture salmon strain"
"269","A5r-L8_S6","ASV71",0,"A5r-L8_S6","Gut","A5",8,22,"r","Aquaculture salmon strain",NA,"Gut","Gut_Add-r","22","A5_8","d_Bacteria","p_Firmicutes","c_Clostridia","o_Clostridiales","uncl_o_Clostridiales","uncl_o_Clostridiales","Unassigned","ASV71 (o:Clostridiales)","Gut_Add-r: Aquaculture salmon strain"
"270","A5r-L8_S6","ASV55",0,"A5r-L8_S6","Gut","A5",8,22,"r","Aquaculture salmon strain",NA,"Gut","Gut_Add-r","22","A5_8","d_Bacteria","p_Proteobacteria","c_Betaproteobacteria","o_Burkholderiales","f_Oxalobacteraceae","g_Massilia","Oxalobacteraceae","ASV55 (g:Massilia)","Gut_Add-r: Aquaculture salmon strain"
"271","A5r-L9_S7","ASV1",0.00909173561232839,"A5r-L9_S7","Gut","A5",9,22,"r","Aquaculture salmon strain",NA,"Gut","Gut_Add-r","22","A5_9","d_Bacteria","p_Proteobacteria","c_Gammaproteobacteria","o_Pseudomonadales","f_Pseudomonadaceae","g_Pseudomonas","Pseudomonadaceae","ASV1 (g:Pseudomonas)","Gut_Add-r: Aquaculture salmon strain"
"272","A5r-L9_S7","ASV3",0,"A5r-L9_S7","Gut","A5",9,22,"r","Aquaculture salmon strain",NA,"Gut","Gut_Add-r","22","A5_9","d_Bacteria","p_Proteobacteria","c_Betaproteobacteria","o_Burkholderiales","f_Oxalobacteraceae","uncl_f_Oxalobacteraceae","Oxalobacteraceae","ASV3 (f:Oxalobacteraceae)","Gut_Add-r: Aquaculture salmon strain"
"273","A5r-L9_S7","ASV4",0,"A5r-L9_S7","Gut","A5",9,22,"r","Aquaculture salmon strain",NA,"Gut","Gut_Add-r","22","A5_9","d_Bacteria","p_Proteobacteria","c_Gammaproteobacteria","o_Pseudomonadales","f_Pseudomonadaceae","g_Pseudomonas","Pseudomonadaceae","ASV4 (g:Pseudomonas)","Gut_Add-r: Aquaculture salmon strain"
"274","A5r-L9_S7","ASV17",35.2486589689972,"A5r-L9_S7","Gut","A5",9,22,"r","Aquaculture salmon strain",NA,"Gut","Gut_Add-r","22","A5_9","d_Bacteria","p_Firmicutes","c_Bacilli","o_Bacillales","f_Staphylococcaceae","g_Staphylococcus","Staphylococcaceae","ASV17 (g:Staphylococcus)","Gut_Add-r: Aquaculture salmon strain"
"275","A5r-L9_S7","ASV23",0,"A5r-L9_S7","Gut","A5",9,22,"r","Aquaculture salmon strain",NA,"Gut","Gut_Add-r","22","A5_9","d_Bacteria","p_Firmicutes","c_Bacilli","o_Lactobacillales","f_Streptococcaceae","g_Streptococcus","Streptococcaceae","ASV23 (g:Streptococcus)","Gut_Add-r: Aquaculture salmon strain"
"276","A5r-L9_S7","ASV27",0,"A5r-L9_S7","Gut","A5",9,22,"r","Aquaculture salmon strain",NA,"Gut","Gut_Add-r","22","A5_9","d_Bacteria","p_Actinobacteria","c_Actinobacteria","o_Actinomycetales","f_Propionibacteriaceae","g_Propionibacterium","Propionibacteriaceae","ASV27 (g:Propionibacterium)","Gut_Add-r: Aquaculture salmon strain"
"277","A5r-L9_S7","ASV15",0,"A5r-L9_S7","Gut","A5",9,22,"r","Aquaculture salmon strain",NA,"Gut","Gut_Add-r","22","A5_9","d_Bacteria","p_Proteobacteria","c_Gammaproteobacteria","o_Pseudomonadales","f_Pseudomonadaceae","g_Pseudomonas","Pseudomonadaceae","ASV15 (g:Pseudomonas)","Gut_Add-r: Aquaculture salmon strain"
"278","A5r-L9_S7","ASV6",0,"A5r-L9_S7","Gut","A5",9,22,"r","Aquaculture salmon strain",NA,"Gut","Gut_Add-r","22","A5_9","d_Bacteria","p_Proteobacteria","c_Betaproteobacteria","o_Burkholderiales","f_Oxalobacteraceae","uncl_f_Oxalobacteraceae","Oxalobacteraceae","ASV6 (f:Oxalobacteraceae)","Gut_Add-r: Aquaculture salmon strain"
"279","A5r-L9_S7","ASV71",0,"A5r-L9_S7","Gut","A5",9,22,"r","Aquaculture salmon strain",NA,"Gut","Gut_Add-r","22","A5_9","d_Bacteria","p_Firmicutes","c_Clostridia","o_Clostridiales","uncl_o_Clostridiales","uncl_o_Clostridiales","Unassigned","ASV71 (o:Clostridiales)","Gut_Add-r: Aquaculture salmon strain"
"280","A5r-L9_S7","ASV55",0,"A5r-L9_S7","Gut","A5",9,22,"r","Aquaculture salmon strain",NA,"Gut","Gut_Add-r","22","A5_9","d_Bacteria","p_Proteobacteria","c_Betaproteobacteria","o_Burkholderiales","f_Oxalobacteraceae","g_Massilia","Oxalobacteraceae","ASV55 (g:Massilia)","Gut_Add-r: Aquaculture salmon strain"
"281","A6K-L10_S40","ASV1",7.12386540753644,"A6K-L10_S40","Gut","A6",10,22,"K","Aquaculture salmon strain",NA,"Gut","Gut_Add-K","22","A6_10","d_Bacteria","p_Proteobacteria","c_Gammaproteobacteria","o_Pseudomonadales","f_Pseudomonadaceae","g_Pseudomonas","Pseudomonadaceae","ASV1 (g:Pseudomonas)","Gut_Add-K: Aquaculture salmon strain"
"282","A6K-L10_S40","ASV3",12.9824883102595,"A6K-L10_S40","Gut","A6",10,22,"K","Aquaculture salmon strain",NA,"Gut","Gut_Add-K","22","A6_10","d_Bacteria","p_Proteobacteria","c_Betaproteobacteria","o_Burkholderiales","f_Oxalobacteraceae","uncl_f_Oxalobacteraceae","Oxalobacteraceae","ASV3 (f:Oxalobacteraceae)","Gut_Add-K: Aquaculture salmon strain"
"283","A6K-L10_S40","ASV4",20.4364169799212,"A6K-L10_S40","Gut","A6",10,22,"K","Aquaculture salmon strain",NA,"Gut","Gut_Add-K","22","A6_10","d_Bacteria","p_Proteobacteria","c_Gammaproteobacteria","o_Pseudomonadales","f_Pseudomonadaceae","g_Pseudomonas","Pseudomonadaceae","ASV4 (g:Pseudomonas)","Gut_Add-K: Aquaculture salmon strain"
"284","A6K-L10_S40","ASV17",0,"A6K-L10_S40","Gut","A6",10,22,"K","Aquaculture salmon strain",NA,"Gut","Gut_Add-K","22","A6_10","d_Bacteria","p_Firmicutes","c_Bacilli","o_Bacillales","f_Staphylococcaceae","g_Staphylococcus","Staphylococcaceae","ASV17 (g:Staphylococcus)","Gut_Add-K: Aquaculture salmon strain"
"285","A6K-L10_S40","ASV23",0,"A6K-L10_S40","Gut","A6",10,22,"K","Aquaculture salmon strain",NA,"Gut","Gut_Add-K","22","A6_10","d_Bacteria","p_Firmicutes","c_Bacilli","o_Lactobacillales","f_Streptococcaceae","g_Streptococcus","Streptococcaceae","ASV23 (g:Streptococcus)","Gut_Add-K: Aquaculture salmon strain"
"286","A6K-L10_S40","ASV27",0,"A6K-L10_S40","Gut","A6",10,22,"K","Aquaculture salmon strain",NA,"Gut","Gut_Add-K","22","A6_10","d_Bacteria","p_Actinobacteria","c_Actinobacteria","o_Actinomycetales","f_Propionibacteriaceae","g_Propionibacterium","Propionibacteriaceae","ASV27 (g:Propionibacterium)","Gut_Add-K: Aquaculture salmon strain"
"287","A6K-L10_S40","ASV15",0,"A6K-L10_S40","Gut","A6",10,22,"K","Aquaculture salmon strain",NA,"Gut","Gut_Add-K","22","A6_10","d_Bacteria","p_Proteobacteria","c_Gammaproteobacteria","o_Pseudomonadales","f_Pseudomonadaceae","g_Pseudomonas","Pseudomonadaceae","ASV15 (g:Pseudomonas)","Gut_Add-K: Aquaculture salmon strain"
"288","A6K-L10_S40","ASV6",3.41982213257541,"A6K-L10_S40","Gut","A6",10,22,"K","Aquaculture salmon strain",NA,"Gut","Gut_Add-K","22","A6_10","d_Bacteria","p_Proteobacteria","c_Betaproteobacteria","o_Burkholderiales","f_Oxalobacteraceae","uncl_f_Oxalobacteraceae","Oxalobacteraceae","ASV6 (f:Oxalobacteraceae)","Gut_Add-K: Aquaculture salmon strain"
"289","A6K-L10_S40","ASV71",0,"A6K-L10_S40","Gut","A6",10,22,"K","Aquaculture salmon strain",NA,"Gut","Gut_Add-K","22","A6_10","d_Bacteria","p_Firmicutes","c_Clostridia","o_Clostridiales","uncl_o_Clostridiales","uncl_o_Clostridiales","Unassigned","ASV71 (o:Clostridiales)","Gut_Add-K: Aquaculture salmon strain"
"290","A6K-L10_S40","ASV55",0,"A6K-L10_S40","Gut","A6",10,22,"K","Aquaculture salmon strain",NA,"Gut","Gut_Add-K","22","A6_10","d_Bacteria","p_Proteobacteria","c_Betaproteobacteria","o_Burkholderiales","f_Oxalobacteraceae","g_Massilia","Oxalobacteraceae","ASV55 (g:Massilia)","Gut_Add-K: Aquaculture salmon strain"
"291","A6K-L7_S37","ASV1",5.32544378698225,"A6K-L7_S37","Gut","A6",7,22,"K","Aquaculture salmon strain",NA,"Gut","Gut_Add-K","22","A6_7","d_Bacteria","p_Proteobacteria","c_Gammaproteobacteria","o_Pseudomonadales","f_Pseudomonadaceae","g_Pseudomonas","Pseudomonadaceae","ASV1 (g:Pseudomonas)","Gut_Add-K: Aquaculture salmon strain"
"292","A6K-L7_S37","ASV3",0,"A6K-L7_S37","Gut","A6",7,22,"K","Aquaculture salmon strain",NA,"Gut","Gut_Add-K","22","A6_7","d_Bacteria","p_Proteobacteria","c_Betaproteobacteria","o_Burkholderiales","f_Oxalobacteraceae","uncl_f_Oxalobacteraceae","Oxalobacteraceae","ASV3 (f:Oxalobacteraceae)","Gut_Add-K: Aquaculture salmon strain"
"293","A6K-L7_S37","ASV4",3.57760582612654,"A6K-L7_S37","Gut","A6",7,22,"K","Aquaculture salmon strain",NA,"Gut","Gut_Add-K","22","A6_7","d_Bacteria","p_Proteobacteria","c_Gammaproteobacteria","o_Pseudomonadales","f_Pseudomonadaceae","g_Pseudomonas","Pseudomonadaceae","ASV4 (g:Pseudomonas)","Gut_Add-K: Aquaculture salmon strain"
"294","A6K-L7_S37","ASV17",4.5334547109695,"A6K-L7_S37","Gut","A6",7,22,"K","Aquaculture salmon strain",NA,"Gut","Gut_Add-K","22","A6_7","d_Bacteria","p_Firmicutes","c_Bacilli","o_Bacillales","f_Staphylococcaceae","g_Staphylococcus","Staphylococcaceae","ASV17 (g:Staphylococcus)","Gut_Add-K: Aquaculture salmon strain"
"295","A6K-L7_S37","ASV23",0,"A6K-L7_S37","Gut","A6",7,22,"K","Aquaculture salmon strain",NA,"Gut","Gut_Add-K","22","A6_7","d_Bacteria","p_Firmicutes","c_Bacilli","o_Lactobacillales","f_Streptococcaceae","g_Streptococcus","Streptococcaceae","ASV23 (g:Streptococcus)","Gut_Add-K: Aquaculture salmon strain"
"296","A6K-L7_S37","ASV27",0,"A6K-L7_S37","Gut","A6",7,22,"K","Aquaculture salmon strain",NA,"Gut","Gut_Add-K","22","A6_7","d_Bacteria","p_Actinobacteria","c_Actinobacteria","o_Actinomycetales","f_Propionibacteriaceae","g_Propionibacterium","Propionibacteriaceae","ASV27 (g:Propionibacterium)","Gut_Add-K: Aquaculture salmon strain"
